Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN004615,CUST4615,2/21/2024,Purchase,256.05,Debit Card,Success,Online,M846
TXN004616,CUST4616,4/25/2024,Purchase,323.77,Cash,Success,Online,M771
TXN004617,CUST4617,7/23/2024,Purchase,810.74,UPI,Success,Online,M197
TXN004618,CUST4618,11/10/2023,Purchase,876.73,Cash,Success,Online,M601
TXN004619,CUST4619,1/16/2025,Purchase,309.44,Debit Card,Success,Online,M516
TXN004620,CUST4620,7/19/2023,Purchase,860.11,Debit Card,Success,Online,M406
TXN004621,CUST4621,8/9/2024,Purchase,858.66,Credit Card,Success,Online,M246
TXN004622,CUST4622,8/30/2024,Purchase,767,Cash,Success,In-store,M694
TXN004623,CUST4623,2/28/2025,Purchase,155.23,Credit Card,Success,Online,M522
TXN004624,CUST4624,1/1/2025,Refund,693.42,Cash,Success,Online,M950
TXN004625,CUST4625,6/27/2024,Purchase,945.57,Cash,Success,Online,M809
TXN004626,CUST4626,1/13/2024,Purchase,685.72,Debit Card,Success,In-store,M274
TXN004627,CUST4627,6/25/2023,Purchase,338.3,Cash,Success,In-store,M628
TXN004628,CUST4628,5/11/2023,Purchase,505.57,UPI,Success,Online,M103
TXN004629,CUST4629,10/31/2024,Purchase,649.27,Credit Card,Failed,Online,M700
TXN004630,CUST4630,7/27/2023,Purchase,515.46,UPI,Success,In-store,M232
TXN004631,CUST4631,2/23/2024,Refund,128.75,Debit Card,Success,In-store,M402
TXN004632,CUST4632,7/23/2023,Purchase,318.94,Cash,Success,Online,M198
TXN004633,CUST4633,1/31/2025,Purchase,804.37,Credit Card,Success,In-store,M221
TXN004634,CUST4634,6/6/2024,Purchase,862.8,Debit Card,Success,Online,M467
TXN004635,CUST4635,7/6/2024,Purchase,145.93,Credit Card,Success,In-store,M106
TXN004636,CUST4636,6/24/2024,Purchase,952.86,Debit Card,Success,Online,M425
TXN004637,CUST4637,7/16/2023,Purchase,335.53,Credit Card,Success,Online,M937
TXN004638,CUST4638,10/17/2024,Purchase,665.69,Cash,Success,Online,M118
TXN004639,CUST4639,12/28/2023,Purchase,754.31,Credit Card,Success,In-store,M769
TXN004640,CUST4640,6/22/2023,Purchase,813.83,Debit Card,Success,Online,M724
TXN004641,CUST4641,4/11/2024,Refund,946.29,Credit Card,Success,Online,M925
TXN004642,CUST4642,5/18/2024,Purchase,319.79,Debit Card,Success,Online,M517
TXN004643,CUST4643,6/14/2023,Purchase,859.92,Debit Card,Success,Online,M730
TXN004644,CUST4644,12/6/2023,Purchase,140.37,Debit Card,Success,Online,M686
TXN004645,CUST4645,2/15/2025,Purchase,707.99,Cash,Success,Online,M822
TXN004646,CUST4646,2/16/2025,Purchase,744.56,Cash,Success,In-store,M525
TXN004647,CUST4647,1/17/2025,Purchase,680.95,Debit Card,Success,In-store,M201
TXN004648,CUST4648,1/19/2024,Purchase,259.79,Cash,Success,Online,M848
TXN004649,CUST4649,10/21/2024,Purchase,874.31,Credit Card,Success,Online,M836
TXN004650,CUST4650,5/3/2023,Purchase,177.17,Credit Card,Success,Online,M891
TXN004651,CUST4651,7/31/2023,Refund,63.1,Debit Card,Success,Online,M299
TXN004652,CUST4652,8/5/2024,Purchase,720.29,Credit Card,Success,Online,M225
TXN004653,CUST4653,9/15/2023,Purchase,480.72,Debit Card,Success,In-store,M437
TXN004654,CUST4654,1/15/2024,Purchase,850.61,Cash,Success,In-store,M956
TXN004655,CUST4655,7/15/2023,Purchase,389.56,Debit Card,Success,Online,M266
TXN004656,CUST4656,7/8/2024,Purchase,176.6,UPI,Failed,Online,M825
TXN004657,CUST4657,9/24/2024,Refund,838.08,UPI,Success,Online,M439
TXN004658,CUST4658,4/17/2024,Purchase,553.42,Debit Card,Success,Online,M481
TXN004659,CUST4659,9/3/2024,Purchase,197.3,Credit Card,Success,In-store,M263
TXN004660,CUST4660,2/6/2024,Purchase,723.18,Cash,Success,Online,M814
TXN004661,CUST4661,11/12/2023,Purchase,516,Cash,Success,Online,M350
TXN004662,CUST4662,2/14/2025,Purchase,608.27,Credit Card,Failed,Online,M813
TXN004663,CUST4663,8/22/2023,Purchase,466.29,Credit Card,Success,Online,M266
TXN004664,CUST4664,8/20/2023,Refund,830.42,Debit Card,Success,In-store,M236
TXN004665,CUST4665,11/15/2024,Purchase,831.27,UPI,Success,Online,M776
TXN004666,CUST4666,4/17/2024,Purchase,712.29,Cash,Success,Online,M912
TXN004667,CUST4667,7/13/2024,Purchase,114.35,Cash,Success,Online,M665
TXN004668,CUST4668,2/12/2025,Refund,840.47,UPI,Success,Online,M149
TXN004669,CUST4669,4/23/2023,Purchase,674.3,Credit Card,Success,Online,M432
TXN004670,CUST4670,3/23/2024,Refund,700.05,Cash,Success,Online,M615
TXN004671,CUST4671,11/19/2024,Purchase,369.35,Cash,Success,Online,M957
TXN004672,CUST4672,9/6/2024,Purchase,880.49,UPI,Success,Online,M661
TXN004673,CUST4673,11/12/2023,Purchase,728.12,UPI,Success,In-store,M297
TXN004674,CUST4674,5/2/2023,Purchase,121.46,Credit Card,Success,In-store,M566
TXN004675,CUST4675,10/8/2023,Refund,413.7,Credit Card,Success,Online,M763
TXN004676,CUST4676,11/27/2024,Purchase,887.52,Debit Card,Success,Online,M555
TXN004677,CUST4677,1/18/2025,Purchase,56.72,Credit Card,Success,In-store,M751
TXN004678,CUST4678,5/12/2024,Purchase,961.8,Credit Card,Success,Online,M411
TXN004679,CUST4679,11/11/2024,Purchase,682.37,Debit Card,Success,In-store,M340
TXN004680,CUST4680,12/7/2023,Purchase,635.06,UPI,Success,In-store,M458
TXN004681,CUST4681,7/15/2024,Purchase,277.85,Credit Card,Success,Online,M377
TXN004682,CUST4682,1/10/2025,Refund,256.3,Cash,Success,Online,M857
TXN004683,CUST4683,4/19/2023,Purchase,942.64,Cash,Success,Online,M158
TXN004684,CUST4684,5/30/2023,Purchase,305.29,Credit Card,Failed,In-store,M816
TXN004685,CUST4685,6/10/2023,Purchase,777.75,Cash,Success,Online,M971
TXN004686,CUST4686,1/5/2024,Purchase,399.19,Debit Card,Success,Online,M830
TXN004687,CUST4687,2/5/2024,Purchase,147.86,UPI,Success,In-store,M413
TXN004688,CUST4688,12/14/2024,Purchase,20.61,Credit Card,Success,In-store,M608
TXN004689,CUST4689,4/26/2024,Purchase,548.81,UPI,Success,Online,M514
TXN004690,CUST4690,10/13/2023,Refund,976.02,Debit Card,Success,Online,M278
TXN004691,CUST4691,10/4/2024,Purchase,375.44,UPI,Success,Online,M448
TXN004692,CUST4692,11/26/2023,Purchase,363.62,Cash,Success,Online,M864
TXN004693,CUST4693,1/4/2024,Refund,350.65,Debit Card,Success,Online,M991
TXN004694,CUST4694,12/23/2023,Purchase,525.34,UPI,Success,Online,M792
TXN004695,CUST4695,11/9/2023,Purchase,446.26,Cash,Success,In-store,M303
TXN004696,CUST4696,11/26/2024,Purchase,881.12,Credit Card,Success,Online,M710
TXN004697,CUST4697,9/25/2023,Purchase,510.47,Debit Card,Success,In-store,M472
TXN004698,CUST4698,12/13/2023,Refund,512.68,Credit Card,Success,Online,M147
TXN004699,CUST4699,7/26/2023,Purchase,146.99,Credit Card,Success,Online,M890
TXN004700,CUST4700,8/22/2023,Purchase,982.91,Cash,Success,Online,M209
TXN004701,CUST4701,3/7/2025,Purchase,257.47,Cash,Success,Online,M189
TXN004702,CUST4702,8/19/2024,Purchase,82.63,Debit Card,Success,In-store,M218
TXN004703,CUST4703,9/22/2024,Purchase,666.51,Credit Card,Success,Online,M437
TXN004704,CUST4704,7/7/2024,Purchase,599.41,Cash,Success,Online,M894
TXN004705,CUST4705,12/27/2023,Purchase,420.99,Cash,Success,Online,M262
TXN004706,CUST4706,9/25/2023,Purchase,427.97,Cash,Success,Online,M936
TXN004707,CUST4707,3/31/2025,Purchase,787.21,Debit Card,Success,Online,M432
TXN004708,CUST4708,6/8/2024,Purchase,203.76,Credit Card,Success,Online,M427
TXN004709,CUST4709,9/30/2024,Purchase,822.05,Credit Card,Success,Online,M618
TXN004710,CUST4710,4/10/2024,Purchase,652.26,Debit Card,Success,Online,M802
TXN004711,CUST4711,9/23/2023,Purchase,424.78,Cash,Success,Online,M545
TXN004712,CUST4712,4/8/2024,Purchase,463.45,Debit Card,Success,In-store,M954
TXN004713,CUST4713,6/15/2024,Purchase,264.08,Cash,Success,In-store,M285
TXN004714,CUST4714,1/13/2024,Purchase,754.59,Cash,Success,Online,M574
TXN004715,CUST4715,4/19/2024,Purchase,517.75,Credit Card,Success,Online,M556
TXN004716,CUST4716,6/30/2024,Purchase,327.65,Debit Card,Success,In-store,M821
TXN004717,CUST4717,3/30/2025,Purchase,600.09,UPI,Success,In-store,M656
TXN004718,CUST4718,7/25/2023,Purchase,995.78,Credit Card,Success,In-store,M665
TXN004719,CUST4719,4/30/2024,Purchase,440.91,UPI,Success,Online,M651
TXN004720,CUST4720,11/18/2024,Purchase,921.48,UPI,Success,Online,M281
TXN004721,CUST4721,4/13/2024,Purchase,351.57,Debit Card,Success,Online,M511
TXN004722,CUST4722,9/28/2023,Refund,64.19,UPI,Success,Online,M141
TXN004723,CUST4723,10/25/2023,Purchase,212.2,Debit Card,Success,Online,M326
TXN004724,CUST4724,1/21/2024,Purchase,424.51,Debit Card,Success,Online,M184
TXN004725,CUST4725,8/14/2024,Purchase,227.44,UPI,Success,Online,M555
TXN004726,CUST4726,5/9/2024,Purchase,10.22,UPI,Success,In-store,M382
TXN004727,CUST4727,1/5/2024,Purchase,915.85,UPI,Success,Online,M644
TXN004728,CUST4728,5/1/2024,Purchase,845.44,Credit Card,Success,Online,M701
TXN004729,CUST4729,10/9/2024,Purchase,744.87,Debit Card,Success,In-store,M119
TXN004730,CUST4730,7/17/2023,Purchase,176.14,Credit Card,Success,Online,M343
TXN004731,CUST4731,9/3/2023,Purchase,129.16,Cash,Success,Online,M120
TXN004732,CUST4732,3/12/2024,Refund,76.93,Debit Card,Success,Online,M360
TXN004733,CUST4733,10/6/2023,Purchase,726.79,Cash,Success,Online,M467
TXN004734,CUST4734,4/15/2024,Purchase,929.52,Debit Card,Success,Online,M921
TXN004735,CUST4735,2/7/2024,Purchase,436.23,UPI,Success,Online,M646
TXN004736,CUST4736,2/8/2024,Purchase,127.95,UPI,Success,In-store,M916
TXN004737,CUST4737,2/14/2025,Purchase,517.27,Credit Card,Success,In-store,M619
TXN004738,CUST4738,8/31/2023,Purchase,355.34,Credit Card,Success,Online,M107
TXN004739,CUST4739,8/15/2023,Purchase,381.08,Debit Card,Success,In-store,M823
TXN004740,CUST4740,12/31/2023,Purchase,625.12,Debit Card,Success,Online,M877
TXN004741,CUST4741,10/5/2023,Purchase,721.53,Debit Card,Success,Online,M707
TXN004742,CUST4742,5/31/2023,Purchase,119.5,Debit Card,Success,Online,M582
TXN004743,CUST4743,11/23/2024,Purchase,45.23,Cash,Success,In-store,M220
TXN004744,CUST4744,10/26/2024,Purchase,994.39,UPI,Success,In-store,M956
TXN004745,CUST4745,11/2/2024,Purchase,240.4,Cash,Success,Online,M656
TXN004746,CUST4746,9/5/2023,Purchase,63.29,UPI,Success,Online,M542
TXN004747,CUST4747,12/22/2024,Purchase,197.98,UPI,Success,Online,M169
TXN004748,CUST4748,4/23/2024,Purchase,48.57,Cash,Success,Online,M918
TXN004749,CUST4749,11/19/2023,Purchase,397.89,Debit Card,Success,Online,M969
TXN004750,CUST4750,3/2/2024,Purchase,804.38,Cash,Success,Online,M963
TXN004751,CUST4751,8/7/2024,Purchase,347.83,Cash,Success,Online,M416
TXN004752,CUST4752,3/2/2025,Purchase,449.74,Credit Card,Failed,Online,M946
TXN004753,CUST4753,9/11/2023,Purchase,678.83,UPI,Success,Online,M234
TXN004754,CUST4754,10/16/2024,Purchase,513.81,Debit Card,Success,Online,M282
TXN004755,CUST4755,12/24/2023,Purchase,862.83,UPI,Success,In-store,M723
TXN004756,CUST4756,12/30/2023,Refund,867.38,Debit Card,Success,Online,M325
TXN004757,CUST4757,1/7/2024,Purchase,19.81,UPI,Success,Online,M476
TXN004758,CUST4758,6/4/2023,Purchase,780.27,Credit Card,Failed,In-store,M819
TXN004759,CUST4759,10/17/2024,Purchase,466.13,Cash,Success,In-store,M436
TXN004760,CUST4760,8/9/2023,Purchase,988.95,Credit Card,Success,Online,M808
TXN004761,CUST4761,4/13/2024,Purchase,488.4,Cash,Success,In-store,M886
TXN004762,CUST4762,9/10/2024,Purchase,987.03,Credit Card,Success,In-store,M402
TXN004763,CUST4763,11/12/2024,Purchase,757.02,UPI,Success,In-store,M776
TXN004764,CUST4764,1/26/2024,Refund,256.12,Credit Card,Success,Online,M848
TXN004765,CUST4765,4/21/2023,Purchase,543.01,UPI,Success,In-store,M473
TXN004766,CUST4766,7/12/2024,Purchase,992.21,Credit Card,Success,In-store,M710
TXN004767,CUST4767,11/5/2023,Purchase,858.96,UPI,Success,In-store,M285
TXN004768,CUST4768,4/7/2024,Purchase,106.39,Debit Card,Success,In-store,M146
TXN004769,CUST4769,3/30/2025,Purchase,709.31,UPI,Success,Online,M433
TXN004770,CUST4770,1/20/2025,Purchase,352.12,Debit Card,Success,Online,M854
TXN004771,CUST4771,7/1/2023,Purchase,16.91,Debit Card,Success,In-store,M912
TXN004772,CUST4772,10/10/2024,Purchase,409.45,Cash,Success,In-store,M461
TXN004773,CUST4773,7/13/2023,Purchase,242.41,Debit Card,Success,Online,M677
TXN004774,CUST4774,8/5/2023,Purchase,820.68,Credit Card,Success,Online,M516
TXN004775,CUST4775,1/30/2025,Purchase,343.96,Credit Card,Success,Online,M553
TXN004776,CUST4776,2/24/2025,Purchase,829.25,Credit Card,Success,Online,M428
TXN004777,CUST4777,12/7/2024,Purchase,10.59,Credit Card,Success,In-store,M555
TXN004778,CUST4778,12/6/2024,Purchase,314.74,Cash,Success,Online,M607
TXN004779,CUST4779,5/12/2023,Purchase,248.75,Cash,Success,Online,M713
TXN004780,CUST4780,8/22/2024,Purchase,241.23,Cash,Success,Online,M721
TXN004781,CUST4781,3/29/2025,Purchase,77.5,UPI,Success,In-store,M973
TXN004782,CUST4782,3/12/2024,Purchase,195.25,Cash,Success,Online,M190
TXN004783,CUST4783,12/11/2024,Purchase,559.99,Cash,Success,Online,M209
TXN004784,CUST4784,7/2/2024,Purchase,298.45,Credit Card,Success,In-store,M796
TXN004785,CUST4785,10/5/2024,Purchase,423.22,Cash,Failed,In-store,M292
TXN004786,CUST4786,1/19/2025,Purchase,383.1,Cash,Success,Online,M904
TXN004787,CUST4787,3/30/2024,Purchase,877.15,Credit Card,Success,Online,M559
TXN004788,CUST4788,10/7/2023,Purchase,906.25,Credit Card,Success,Online,M706
TXN004789,CUST4789,5/7/2024,Purchase,498.03,Debit Card,Success,Online,M916
TXN004790,CUST4790,9/30/2023,Purchase,336.85,Debit Card,Failed,In-store,M661
TXN004791,CUST4791,4/25/2024,Purchase,115.73,Credit Card,Success,In-store,M328
TXN004792,CUST4792,5/19/2024,Purchase,953.87,UPI,Success,In-store,M118
TXN004793,CUST4793,1/14/2024,Purchase,69.62,UPI,Success,Online,M825
TXN004794,CUST4794,2/13/2025,Purchase,304.67,Cash,Success,Online,M412
TXN004795,CUST4795,5/11/2024,Purchase,305.09,UPI,Success,Online,M876
TXN004796,CUST4796,1/10/2024,Purchase,327.2,UPI,Success,In-store,M439
TXN004797,CUST4797,1/9/2024,Purchase,172.64,Cash,Success,Online,M578
TXN004798,CUST4798,2/10/2024,Purchase,785.33,Cash,Success,Online,M521
TXN004799,CUST4799,4/30/2024,Purchase,131.27,UPI,Success,Online,M246
TXN004800,CUST4800,9/24/2023,Purchase,638.56,Debit Card,Success,Online,M552
TXN004801,CUST4801,6/7/2023,Purchase,132.61,Debit Card,Success,Online,M995
TXN004802,CUST4802,2/4/2024,Purchase,79.83,Debit Card,Success,In-store,M356
TXN004803,CUST4803,8/25/2023,Purchase,910.34,Cash,Success,Online,M432
TXN004804,CUST4804,3/21/2024,Purchase,198.23,Debit Card,Success,In-store,M885
TXN004805,CUST4805,10/5/2024,Refund,823.04,Cash,Success,Online,M988
TXN004806,CUST4806,9/9/2024,Purchase,549.18,UPI,Success,In-store,M799
TXN004807,CUST4807,8/24/2023,Purchase,87.08,UPI,Success,In-store,M206
TXN004808,CUST4808,12/27/2023,Purchase,955.89,Credit Card,Success,Online,M189
TXN004809,CUST4809,3/29/2024,Purchase,254.49,Credit Card,Success,Online,M498
TXN004810,CUST4810,7/30/2023,Purchase,861.05,UPI,Success,In-store,M100
TXN004811,CUST4811,3/11/2024,Purchase,177.12,UPI,Success,Online,M662
TXN004812,CUST4812,12/9/2024,Purchase,855.4,Credit Card,Success,In-store,M683
TXN004813,CUST4813,7/18/2023,Purchase,23.1,Credit Card,Success,Online,M969
TXN004814,CUST4814,8/2/2024,Purchase,516.66,UPI,Success,In-store,M465
TXN004815,CUST4815,7/25/2024,Purchase,771.75,Credit Card,Success,Online,M643
TXN004816,CUST4816,7/26/2024,Purchase,935.45,Credit Card,Success,Online,M684
TXN004817,CUST4817,12/12/2023,Purchase,910.11,Cash,Success,In-store,M575
TXN004818,CUST4818,9/17/2023,Purchase,821.43,UPI,Success,In-store,M139
TXN004819,CUST4819,10/22/2024,Purchase,889.31,Credit Card,Success,In-store,M917
TXN004820,CUST4820,7/2/2023,Purchase,207.23,Debit Card,Failed,Online,M874
TXN004821,CUST4821,1/22/2025,Refund,291.34,Debit Card,Failed,Online,M211
TXN004822,CUST4822,12/31/2023,Purchase,296.08,Cash,Success,Online,M999
TXN004823,CUST4823,2/16/2025,Purchase,383.28,Debit Card,Success,Online,M456
TXN004824,CUST4824,11/1/2024,Purchase,399.39,Debit Card,Success,Online,M775
TXN004825,CUST4825,6/9/2023,Purchase,549.11,UPI,Success,Online,M271
TXN004826,CUST4826,5/25/2023,Purchase,168.28,Credit Card,Success,Online,M285
TXN004827,CUST4827,5/28/2023,Purchase,694.33,Cash,Success,Online,M219
TXN004828,CUST4828,2/9/2025,Purchase,175.89,Debit Card,Success,In-store,M895
TXN004829,CUST4829,8/22/2023,Purchase,317.21,Credit Card,Success,Online,M310
TXN004830,CUST4830,7/11/2024,Purchase,508.31,Cash,Success,Online,M306
TXN004831,CUST4831,12/7/2024,Purchase,798.48,Credit Card,Success,Online,M488
TXN004832,CUST4832,10/27/2023,Purchase,742.07,Debit Card,Success,Online,M826
TXN004833,CUST4833,1/2/2025,Purchase,649.08,UPI,Success,Online,M634
TXN004834,CUST4834,11/21/2024,Purchase,164.22,Credit Card,Success,Online,M709
TXN004835,CUST4835,11/13/2023,Purchase,551.57,Credit Card,Success,In-store,M895
TXN004836,CUST4836,2/5/2025,Purchase,96.57,Debit Card,Success,Online,M484
TXN004837,CUST4837,1/3/2025,Purchase,383.59,Credit Card,Success,Online,M162
TXN004838,CUST4838,9/20/2023,Purchase,419.38,Credit Card,Success,Online,M107
TXN004839,CUST4839,3/18/2024,Purchase,49.41,Cash,Success,In-store,M626
TXN004840,CUST4840,4/16/2025,Refund,281.25,UPI,Success,Online,M300
TXN004841,CUST4841,4/19/2024,Purchase,956.09,Debit Card,Success,Online,M378
TXN004842,CUST4842,4/12/2024,Purchase,954.1,Cash,Success,Online,M569
TXN004843,CUST4843,11/10/2023,Purchase,358.8,Credit Card,Success,Online,M543
TXN004844,CUST4844,4/23/2024,Purchase,52.67,Debit Card,Success,Online,M797
TXN004845,CUST4845,4/15/2025,Purchase,187.3,Debit Card,Success,In-store,M866
TXN004846,CUST4846,4/14/2024,Purchase,398.3,UPI,Success,In-store,M172
TXN004847,CUST4847,8/6/2024,Purchase,948.3,Cash,Success,Online,M233
TXN004848,CUST4848,12/12/2023,Purchase,149.79,UPI,Success,In-store,M787
TXN004849,CUST4849,6/6/2024,Purchase,765.88,Debit Card,Success,Online,M619
TXN004850,CUST4850,11/20/2023,Purchase,117.6,Credit Card,Success,In-store,M750
TXN004851,CUST4851,7/3/2024,Purchase,981.45,Cash,Success,Online,M691
TXN004852,CUST4852,2/27/2024,Purchase,387.8,UPI,Success,In-store,M628
TXN004853,CUST4853,2/1/2024,Purchase,777.48,Cash,Success,In-store,M700
TXN004854,CUST4854,8/1/2023,Purchase,349.17,Cash,Success,Online,M732
TXN004855,CUST4855,8/13/2024,Purchase,631.39,Credit Card,Success,Online,M838
TXN004856,CUST4856,9/27/2023,Purchase,200.1,Debit Card,Success,Online,M332
TXN004857,CUST4857,6/26/2023,Refund,154.56,Debit Card,Success,In-store,M107
TXN004858,CUST4858,10/14/2023,Refund,938.68,Debit Card,Success,In-store,M803
TXN004859,CUST4859,12/2/2024,Purchase,918.47,Credit Card,Success,Online,M607
TXN004860,CUST4860,10/25/2024,Purchase,888.59,UPI,Success,Online,M387
TXN004861,CUST4861,4/5/2024,Purchase,629.18,Cash,Success,Online,M499
TXN004862,CUST4862,8/30/2023,Refund,810.19,UPI,Success,Online,M208
TXN004863,CUST4863,9/28/2024,Purchase,78.35,Debit Card,Success,In-store,M858
TXN004864,CUST4864,12/1/2023,Purchase,341.44,Cash,Success,Online,M219
TXN004865,CUST4865,9/30/2024,Purchase,320.57,Debit Card,Success,Online,M865
TXN004866,CUST4866,3/20/2024,Purchase,639.29,Cash,Success,Online,M352
TXN004867,CUST4867,8/14/2024,Purchase,362.4,UPI,Failed,Online,M848
TXN004868,CUST4868,11/4/2023,Purchase,157.02,Cash,Success,Online,M957
TXN004869,CUST4869,12/20/2024,Purchase,600.5,UPI,Success,Online,M685
TXN004870,CUST4870,4/27/2023,Purchase,816.24,Debit Card,Success,Online,M718
TXN004871,CUST4871,7/4/2024,Purchase,388.3,Debit Card,Success,Online,M873
TXN004872,CUST4872,12/14/2023,Purchase,140.95,Debit Card,Failed,In-store,M754
TXN004873,CUST4873,2/26/2024,Purchase,204.72,Debit Card,Success,In-store,M590
TXN004874,CUST4874,5/26/2023,Purchase,245.11,UPI,Success,Online,M691
TXN004875,CUST4875,7/24/2023,Purchase,306.9,Credit Card,Success,In-store,M980
TXN004876,CUST4876,10/29/2024,Purchase,646.37,Cash,Success,In-store,M965
TXN004877,CUST4877,1/30/2024,Purchase,604.94,Credit Card,Success,Online,M708
TXN004878,CUST4878,8/12/2024,Purchase,699.12,Credit Card,Success,Online,M229
TXN004879,CUST4879,8/10/2023,Purchase,368.88,UPI,Success,Online,M577
TXN004880,CUST4880,4/23/2023,Refund,825.76,Credit Card,Success,In-store,M207
TXN004881,CUST4881,6/3/2024,Purchase,212.05,Credit Card,Success,Online,M748
TXN004882,CUST4882,1/30/2024,Purchase,474.35,Credit Card,Success,In-store,M436
TXN004883,CUST4883,4/3/2024,Purchase,802.93,UPI,Success,Online,M812
TXN004884,CUST4884,9/5/2023,Purchase,188.36,Cash,Success,In-store,M503
TXN004885,CUST4885,8/19/2023,Purchase,118.76,Credit Card,Success,Online,M149
TXN004886,CUST4886,1/27/2025,Refund,884.85,Debit Card,Success,Online,M901
TXN004887,CUST4887,3/3/2025,Purchase,349.5,UPI,Success,Online,M976
TXN004888,CUST4888,2/8/2024,Purchase,687.03,Credit Card,Success,In-store,M969
TXN004889,CUST4889,11/24/2023,Purchase,35.1,UPI,Success,Online,M325
TXN004890,CUST4890,6/8/2023,Purchase,693.15,Credit Card,Success,Online,M316
TXN004891,CUST4891,7/30/2024,Refund,322.94,Credit Card,Success,Online,M633
TXN004892,CUST4892,7/18/2024,Purchase,65.18,Debit Card,Success,Online,M793
TXN004893,CUST4893,5/3/2024,Purchase,613.71,Debit Card,Success,Online,M597
TXN004894,CUST4894,9/20/2023,Purchase,248.4,Cash,Success,Online,M866
TXN004895,CUST4895,7/16/2024,Purchase,392.94,Credit Card,Success,Online,M653
TXN004896,CUST4896,3/29/2025,Purchase,89.78,Credit Card,Success,In-store,M631
TXN004897,CUST4897,10/2/2023,Purchase,155.69,Credit Card,Success,Online,M792
TXN004898,CUST4898,5/6/2023,Purchase,305,UPI,Success,Online,M461
TXN004899,CUST4899,1/23/2025,Purchase,98.86,Debit Card,Success,In-store,M948
